predecessorID,successorID,relationship,lagtime
2513E55R000PI90600,2513P55R000PI60010,FS,0
2513E55R000PI90630,2513E55R000PI90640,SS,0
2513E55R000PI25060,2513C81R000PI00110,FS,0
2513E55R000PI25095,2513C88R000PI00110,FS,0
2513E55R000PI25125,2513C91R000PI00110,FS,0
2513E55R000PI25125,2513E55R000PI99900,FS,0
2513E55R000PI25025,2513C71R000PI00110,FS,0
2513E55R000PI25025,2513E55R000PI99900,FS,0
2513E55R000PI25040,2513C00R000PI00071,SS,0
2513E55R000PI25050,2513C30R000CV00110,SS,0
2513E55R000PI25080,2513C00R000PI00071,SS,0
2513E55R000PI25110,2513E55R000PI25115,FS,0
2513E55R000PI25120,2513C00R000PI00071,SS,0
2513E55R000PI25130,2513E55R000PI25135,FS,0
2513E55R000PI25015,2513E55R000PI99900,FS,0
2513E55R000PI99900,2513G55R000CM00300,FS,0
2513E55R000PI15040,2513P55R000PI11010,SS,0
2513E55R000PI15040,2513E55R000PI20010,FS,0
2513E55R000PI15025,2513E55R000PI25015,FS,0
2513E55R000PI20110,2513E55R000PI20120,SS,0
2513E55R000PI20015,2513C99R150PI00075,FS,0
2513E55R000PI20045,2513E55R000PI99900,FS,0
2513E55R000PI20055,2513E55R000PI99900,FS,0
2513E55R000PI20020,2513E55R000PI30010,SS,0
2513E55R000PI20030,2513E55R000PI20040,SS,0
2513E55R000PI20080,2513E55R000PI20090,SS,0
2514C81S945EL00010,2514C55S000LE00030,SS,0
2514C81S940CV00071,2514C55S000LE00020,SS,0
2514C81S690AR00011,2514C81S945EL00010,FS,0
2514C81S690AR00012,2514C81S690AR00013,SS,60
2514C55S000EW00030,2514C55S000EW00050,FS,0
2514C55S000EW00050,2514C55S000EW10010,FS,0
2514C55S000EW00040,2514C55S000EW00050,FS,0
2514C55S000CV00072,2514C81S935EL00010,FS,0
2514F55S920CM00010,2514F55S430CM00010,FS,0
2514F55S910CM00020,2514F55S910CM00030,FS,0
2514F55S910CM00030,2514F55S920CM00010,FS,0
2514F55S900CM00010,2514F55S930CM00010,FS,0
2514G55R660CM00050,2514G55S480CM00010,FS,0
2514G55R660CM00050,2514M55S000ML10490,FS,0
2514G55S430CM00010,2514G55S480CM00010,FS,0
2514M55S000ML10050,2513M55R000ML11920,FS,0
2514M55S000ML10190,2514M55S000ML10200,FS,0
2514M55S000ML10290,2514M55S000ML10300,FS,0
2514M55S000ML10330,2514M55S000ML10360,FF,0
2514M55S000ML10340,2514M55S000ML10350,FS,0
2514M55S000ML10420,2514M55S000ML10450,FS,0
2514E55R000CV60025,2514M55S000ML10120,FS,0
2514E55R000CV40010,2514E55R000CV40020,FS,0
2514E55R000AR10025,2513C82R690AR00013,FS,0
2514E55R000EL40040,2514E55R000EL90350,SS,0
2514E55R000EL40030,2514E55R000EL40040,SS,0
2514E55R000EL90315,2514E55R000EL90316,FS,0
2514E55R000EL90281,2514E55R000EL90285,FF,0
2514E55R000EL90286,2513P55R000EL12020,FS,0
2514E55R000EL90250,2514E55S000LE00040,SS,0
2514E55R000EL90250,2514E55R000EL90251,FS,0
2514E55R000EL90280,2514E55R000EL90285,FS,0
2514E55R000EL90290,2514E55R000EL90291,FS,0
2514E55R000EL90310,2514E55R000EL90315,FS,0
2514E55R000EL75020,2514E55R000EL75025,FS,0
2514E55R000EL75030,2513C81R690AR00013,FS,0
2514E55R000EL75015,2514M55S000ML10080,FS,0
2514E55R000EL75035,2514C81S000EL00010,FS,0
2514E55R000EL50025,2513C99R000CV01020,FS,0
2514E55R000EL50025,2513C91R935EL00010,FS,0
2514E55R000EL50025,2513C55R935EL00010,FS,0
2514E55R000EL50025,2513C60R935EL00010,FS,0
2514E55R000EL50025,2513C88R935EL00010,FS,0
2514E55R000EL50025,2513C72R935EL00010,FS,0
2514E55R000EL65025,2514C81S000EL00010,FS,0
2514E55R000EL60035,2514C81S935EL00020,FS,0
2514E55R000EL60020,2513C81R690AR00013,FS,0
2514E55R000EL60020,2513C82R690AR00013,FS,0
2514E55R000EL60015,2514E55R000EL90331,SS,0
2514E55R000EL70135,2514C81S000EL00010,FS,0
2514E55R000EL70155,2513C99R960EL00030,FS,0
2514E55R000EL70155,2513C30R960EL00030,FS,0
2514E55R000EL70155,2513C82R960EL00030,FS,0
2514E55R000EL70030,2513C81R690AR00013,FS,0
2514E55R000EL70060,2513C82R690AR00013,FS,0
2514E55R000EL70090,2513C91R690AR00013,FS,0
2514E55R000EL70120,2513C91R690AR00013,FS,0
2514E55R000EL70150,2514E55R000EL70155,FS,0
2514E55R000EL70075,2514E55R000EL70085,FS,0
2514E55R000EL70115,2514E55R000EL70120,FF,0
2514E55R000EL30015,2513P55R000EL21020,FS,1
2514E55R000HV10015,2514C81S690AR00013,FS,0
2514E55R000HV10045,2514C81S690AR00013,FS,0
2514E88R000FF90050,2514E88R000FF90051,FS,0
2514E88R000FF90040,2514E88R000FF90050,SS,35
2514E88R000FF90040,2514E88R000FF90041,FS,0
2514E55R000FF10045,2514C81S690AR00013,FS,0
2514E55R000FF10010,2514E55R000FF10015,FS,0
2514E55R000FF10030,2514E55R000FF10035,FS,0
2514E55R000PI90101,2513C99R150PI00075,FS,0
2514E55R000PI99900,2513M55R000ML10130,FS,0
2514E55R000PI90090,2514E55R000PI90100,SS,0
2514P55S000ST10020,2514M55S000ML10310,FS,0
2514P55S000ST10030,2514M55S000ML10340,FS,0
2514P55S000ST10030,2513C88R699SS00019,FS,0
2514P55S000ST10030,2513C88R699SS00014,FS,0
2514P55S000ST10030,2513C88R699SS00014,FF,0
2514P55S660HV10020,2514M55S000ML10220,FS,0
2514P55S660HV10030,2514M55S000ML10250,FS,0
2514P55S660HV10010,2514M55S000ML10190,FS,0
2514P55S000EL14030,2514M55S000ML10430,FS,0
2514P55S000EL10020,2514P55S000EL10030,FS,0
2514E55S000LE00040,2514E55R000EL75035,FF,0
2514E55S000LE00040,2514E55R000EL65025,FF,0
2514C55S000LE00020,2514C55S000CV00071,FF,0
2513M55R000ML55110,2513C88R699SS00013,FS,0
2513M55R000ML57130,2513C88R699SS00014,FS,0
2513M55R000ML56140,2513C60R555ME00085,FS,0
2513M55R000ML00032,2513C99R230ME00013,FS,0
2513M55R000ML00020,2513E55R000FF15110,FS,64
2513M55R000ML00020,2513E55R000PI35040,FS,0
2513M55R000ML00020,2513E55R000PI10020,FS,0
2513M55R000ML00020,2513C55R000EW10300,FS,0
2513M55R000ML00020,2513E55R000CV10010,FS,0
2513M55R000ML00020,2513E55R000GE10030,FS,0
2513M55R000ML00020,2513E88R000HS90010,FS,16
2513M55R000ML57210,2513M55R000ML57220,FS,0
2513M55R000ML57250,2513M55R000ML57260,FS,0
2513M55R000ML57270,2513M55R000ML57280,FS,0
2513M55R000ML57290,2513M55R000ML57300,FS,0
2513M55R000ML57440,2513C20R210LL00084,FS,56
2513M55R000ML40180,2513C55R000TP00052,FS,0
2513M55R000ML40200,2513C55R000EW00002,FS,0
2513M55R000ML40210,2513C55R000EW10090,FS,0
2513M55R000ML40280,2513C55R000EW10110,FS,0
2513M55R000ML40030,2513C55R000TP00050,FS,0
2513M55R000ML40060,2513C88R699CV00013,FS,0
2513M55R000ML40090,2513C55R000TP00052,FS,0
2513M55R000ML40130,2513C55R000EW10190,FS,0
2513M55R000ML20110,2513P55R000IN36010,FS,0
2513M55R000ML20160,2513E55R000IN10080,FS,0
2513M55R000ML20300,2513F55R510CM00330,FS,0
2513M55R000ML20330,2513F55R510CM00330,FS,0
2513M55R000ML20040,2513E55R000EL18015,FS,0
2513M55R000ML10480,2513G55R000CM00300,FS,0
2513M55R000ML10400,2513M55R000ML10510,FS,0
2513M55R000ML10330,2513M55R000ML10440,FS,0
2513M55R000ML10440,2513C40R460ME00087,FS,0
2513M55R000ML10560,2513G55R000CM00300,FS,0
2513M55R000ML10570,2513G55R000CM00300,FS,0
2513M55R000ML10240,2513M55R000ML10350,FS,0
2513M55R000ML11940,2513M55R000ML11950,FS,0
2513M55R000ML10980,2513M55R000ML11060,FS,0
2513M55R000ML11060,2513G55R000CM00300,FS,0
2513M55R000ML11140,2513M55R000ML11220,FS,0
2513M55R000ML11220,2513M55R000ML11300,FS,0
2513M55R000ML10780,2513G55R000CM00300,FS,0
2513M55R000ML10860,2513M55R000ML10940,FS,0
2513M55R000ML10680,2513M55R000ML10760,FS,0
2513M55R000ML11190,2513M55R000ML11270,FS,0
2513M55R000ML10730,2513M55R000ML10810,FS,0
2513M55R000ML10720,2513M55R000ML10800,FS,0
2513M55R000ML10880,2513M55R000ML10960,FS,0
2513M55R000ML10960,2513M55R000ML11040,FS,0
2513M55R000ML11700,2513M55R000ML11910,FS,0
2513M55R000ML11620,2513M55R000ML11830,FS,0
2513M55R000ML11530,2513G55R130CM00190,FS,0
2513M55R000ML10100,2513M55R000ML57310,FS,0
2513F55R970CM01260,2513G55R420CM00210,FS,0
2513F55R970CM01160,2513F55R970CM01230,FS,0
2513F55R970CM01150,2513G55R480CM00100,FS,0
2513F55R970CM01220,2513F55R980CM00240,FS,0
2513F55R970CM01220,2513G55R510CM00170,FS,0
2513F55R970CM01200,2513F55R970CM01310,FS,0
2513F55R970CM01310,2513F55R970CM01320,FS,0
2513F55R970CM01170,2513G55R600CM00120,FS,0
2513F55R200CM00410,2513G55R200CM00200,FS,0
2513F55R200CM00410,2513M55R000ML10500,FS,0
2513F55R555CM00430,2513M55R000ML10540,FS,0
2513F55R410CM00440,2513M55R000ML10560,FS,0
2513F55R910CM00060,2513F55R910CM00070,FS,0
2513F55R910CM00060,2513F55R000CM00010,FS,0
2513F55R910CM00070,2513F55R920CM00050,FS,0
2513F55R910CM00070,2513F55R910CM00140,FS,0
2513F55R930CM00110,2513F55R910CM00120,FS,0
2513F55R930CM00110,2513F55R430CM00260,SS,0
2513F55R540CM00250,2513M55R000ML10480,FS,0
2513F55R430CM00260,2513M55R000ML11590,FS,0
2513F55R120CM00310,2513F55R420CM00300,FS,0
2513F55R230CM00320,2513M55R000ML11570,FS,0
2513F55R510CM00330,2513F55R970CM01220,FS,0
2513F55R510CM00330,2513M55R000ML10530,FS,0
2513F55R210CM00340,2513M55R000ML11550,FS,0
2513F55R550CM00380,2513M55R000ML10480,FS,0
2513F55R970CM01240,2513G55R130CM00190,FS,0
2513F55R970CM01270,2513G55R210CM00220,FS,0
2513F55R970CM01210,2513F55R970CM01220,FS,0
2513G55R730CM00070,2513M55R000ML11930,FS,0
2513G55R130CM00190,2513G55R200CM00200,FS,0
2513G55R200CM00200,2513M55R000ML11930,FS,0
2513G55R410CM00250,2513M55R000ML11930,FS,0
2513G55R570CM00260,2513G55R530CM00270,FS,0
2513G55R530CM00270,2513M55R000ML11930,FS,0
2513G55R000CM00310,2513G55R000CM00320,FS,0
2513P40R520WT10010,2513P40R520WT10020,FS,0
2513P40R520WT10010,2513M55R000ML56110,FS,0
2513P40R520WT10020,2513P40R520WT10030,FS,0
2513P55R000IN23010,2513M55R000ML10790,FS,0
2513P55R000IN23020,2513P55R000IN23030,FS,0
2513P55R000IN23030,2513C30R000IN00010,FS,0
2513P55R000IN23030,2513M55R000ML11110,FS,0
2513P55R000IN23030,2513C10R000IN00010,FS,0
2513P55R000IN23030,2513C71R000IN00010,FS,0
2513P55R000IN13030,2513C60R000IN00010,FS,0
2513P55R000IN13030,2513C72R000IN00010,FS,0
2513P55R000IN17030,2513C40R000IN00010,FS,0
2513P55R000IN17030,2513C88R000IN00010,FS,0
2513P55R000IN17030,2513C71R000IN00010,FS,0
2513P55R000IN28030,2513C30R000IN00010,FS,0
2513P55R000IN28030,2513C71R000IN00010,FS,0
2513P55R000IN32030,2513C10R000IN00060,FS,0
2513P55R000IN32030,2513C20R000IN00060,FS,0
2513P55R000IN32010,2513P55R000IN32020,FS,0
2513P55R000IN32020,2513P55R000IN32030,FS,0
2513P55R000IN10030,2513C60R000IN00010,FS,0
2513P55R000IN29020,2513M55R000ML10880,FS,0
2513P55R000IN21030,2513M55R000ML11270,FS,0
2513P55R000IN22010,2513P55R000IN22020,FS,0
2513P55R000IN22030,2513C71R000IN00010,FS,0
2513P55R000IN22030,2513C72R000IN00010,FS,0
2513P55R000IN22030,2513C88R000IN00010,FS,0
2513P55R000IN39030,2513C88R000IN00010,FS,0
2513P55R000IN39030,2513C40R000IN00010,FS,0
2513P55R000IN20020,2513M55R000ML11030,FS,0
2513P55R000IN12030,2513C20R000IN00010,FS,0
2513P55R000IN12030,2513M55R000ML10720,FS,0
2513P55R000IN34010,2513M55R000ML10720,FS,0
2513P55R000IN34030,2513C71R935IN00010,FS,0
2513P55R000IN34030,2513C30R935IN00010,FS,0
2513P55R000IN35010,2513P55R000IN35020,FS,0
2513P55R000IN35020,2513P55R000IN35030,FS,0
2513P55R000IN35030,2513M55R000ML11280,FS,0
2513P55R000IN19010,2513M55R000ML10630,FS,0
2513P55R000IN19010,2513P55R000IN19020,FS,0
2513P55R000IN19030,2513C71R000IN00010,FS,0
2513P55R000IN33020,2513P55R000IN33030,FS,0
2513P55R000IN40075,2513P55R000IN40085,FS,31
2513P55R000IN37030,2513C88R000IN00030,FS,0
2513P55R000IN24010,2513P55R000IN24020,FS,0
2513P55R000IN24020,2513M55R000ML10870,FS,0
2513P55R000IN24030,2513C50R000IN00010,FS,0
2513P55R000IN24030,2513M55R000ML11110,FS,0
2513P55R000IN24030,2513C88R000IN00010,FS,0
2513P55R000IN25010,2513M55R000ML10790,FS,0
2513P55R000IN25020,2513M55R000ML10870,FS,0
2513P55R000IN25030,2513M55R000ML11190,FS,0
2513P55R000IN25030,2513C30R000IN00010,FS,0
2513P55R000IN38030,2513C55R690ME00081,FS,0
2513P55R000IN26010,2513M55R000ML10710,FS,0
2513P55R000IN26030,2513C10R000IN00010,FS,0
2513P55R000IN26030,2513C72R000IN00010,FS,0
2513P55R000IN26030,2513M55R000ML11190,FS,0
2513P55R000IN18010,2513P55R000IN18020,FS,0
2513P55R000ST11030,2513C88R699SS00025,FS,0
2513P55R000ST11030,2513C88R699SS00039,FS,0
2513P55R000ST11030,2513C88R699SS00038,FS,0
2513P55R000ST11030,2513M55R000ML11160,FS,0
2513P55R000ST11030,2513C88R699SS00050,FS,0
2513P55R000ST12030,2513C88R699SS00037,FS,0
2513P55R000ST12030,2513C88R699SS00035,FS,0
2513P55R000ST12030,2513C88R699SS00033,FS,0
2513P55R000ST12030,2513C88R699SS00026,FS,0
2513P55R660HV10030,2513M55R000ML11150,FS,0
2513P55R660HV10030,2513C92R660HV00077,FS,0
2513P55R660HV10030,2513C82R660HV00074,FS,0
2513P55R660HV10010,2513M55R000ML10750,FS,0
2513P40R600ME13010,2513P40R600ME13020,FS,0
2513P40R600ME13030,2513C40R600ME00073,FS,0
2513P20R555ME12010,2513P20R555ME13010,SS,0
2513P20R555ME12030,2513M55R000ML10420,FS,0
2513P60R540ME11030,2513C60R540ME00084,FS,0
2513P10R200ME12010,2513P55R000LE00080,SS,0
2513P10R200ME12030,2513M55R000ML10370,FS,0
2513P40R530ME10030,2513C40R530ME00078,FS,0
2513P30R410ME11030,2513M55R000ML10370,FS,0
2513P99R230ME12010,2513P50R410ME10010,SS,0
2513P40R600ME11030,2513M55R000ML10370,FS,0
2513P40R600ME11020,2513M55R000ML10260,FS,0
2513P40R600ME11010,2513M55R000ML10150,FS,0
2513P71R200ME11030,2513M55R000ML10370,FS,0
2513P71R200ME11010,2513P99R230ME10010,SS,0
2513P71R200ME11020,2513M55R000ML10260,FS,0
2513P40R600ME10030,2513M55R000ML10370,FS,0
2513P40R600ME10010,2513P40R600ME11010,SS,0
2513P40R600ME10020,2513P40R600ME10030,FS,0
2513P40R460ME10030,2513C40R460ME00071,FS,0
2513P40R460ME11010,2513M55R000ML10150,FS,0
2513P99R230ME11030,2513M55R000ML10370,FS,0
2513P71R200ME10010,2513M55R000ML10150,FS,0
2513P30R410ME14010,2513P50R410ME15010,SS,0
2513P30R410ME14010,2513P30R410ME14020,FS,0
2513P50R410ME13010,2513P30R410ME14010,SS,0
2513P99R230ME14010,2513P99R230ME15010,SS,0
2513P99R230ME14020,2513P99R230ME14030,FS,0
2513P99R230ME13010,2513P99R230ME14010,SS,0
2513P99R230ME13020,2513M55R000ML10320,FS,0
2513P50R550ME11020,2513P50R550ME11030,FS,0
2513P99R230ME15020,2513M55R000ML10320,FS,0
2513P99R230ME15030,2513C99R230ME00074,FS,0
2513P99R230ME15030,2513M55R000ML10430,FS,0
2513P81R480ME10030,2513C82R480ME00071,FS,0
2513P30R420ME12020,2513P30R420ME12030,FS,0
2513P30R420ME12010,2513P30R420ME12020,FS,0
2513P50R430ME12010,2513P30R420ME12010,SS,0
2513P50R430ME12030,2513M55R000ML10450,FS,0
2513P30R410ME16030,2513C30R410ME00081,FS,0
2513P72R730ME10010,2513P72R730ME10020,FS,0
2513P72R730ME10020,2513P72R730ME10030,FS,0
2513P40R460ME13010,2513P40R460ME13020,FS,0
2513P40R460ME13020,2513P40R460ME13030,FS,0
2513P91R570ME11030,2513M55R000ML10430,FS,0
2513P00R570ME13010,2513P00R570ME13020,FS,0
2513P71R220ME10010,2513P71R220ME10020,FS,0
2513P71R220ME10030,2513C30R410ME00076,FS,0
2513P30R410ME12030,2513M55R000ML10380,FS,0
2513P55R000ME14050,2513P55R000ME14060,FS,0
2513P55R000ME11010,2513M55R000ML56150,FS,0
2513P55R000ME11030,2513C72R730ME00110,FS,0
2513P20R200ME15030,2513C20R200ME00073,FS,0
2513P20R200ME13020,2513M55R000ML10270,FS,0
2513P20R200ME13030,2513M55R000ML10380,FS,0
2513P60R555ME10010,2513M55R000ML10210,FS,0
2513P20R210ME13020,2513M55R000ML10320,FS,0
2513P30R410ME17020,2513M55R000ML10320,FS,0
2513P30R410ME17010,2513P30R410ME17020,FS,0
2513P40R520ME11020,2513M55R000ML10320,FS,0
2513P20R210ME15030,2513M55R000ML10430,FS,0
2513P20R210ME14010,2513P20R210ME14020,FS,0
2513P20R210ME14020,2513P20R210ME14030,FS,0
2513P40R530ME11010,2513M55R000ML10210,FS,0
2513P40R530ME11010,2513P50R430ME13010,SS,0
2513P40R520ME12010,2513P40R530ME11010,SS,0
2513P40R520ME12030,2513C40R520ME00077,FS,0
2513P71R220ME11010,2513P71R220ME11020,FS,0
2513P71R220ME11010,2513P40R520ME11010,SS,0
2513P71R220ME11020,2513P71R220ME11030,FS,0
2513P71R220ME11030,2513C71R220ME00075,FS,0
2513P60R510ME10030,2513C60R510ME00075,FS,0
2513P20R210ME11010,2513M55R000ML10160,FS,0
2513P20R210ME10010,2513M55R000ML10160,FS,0
2513P20R210ME10010,2513P20R210ME11010,SS,0
2513P55R000EL24030,2513C92R990EL00010,FS,0
2513P55R000EL24030,2513C88R990EL00010,FS,0
2513P55R000EL26030,2514C81S935EL00010,FS,0
2513P55R000EL26030,2513C60R000IN00010,FS,0
2513P55R000EL26010,2513P55R000EL26020,FS,0
2513P55R000EL22010,2513P55R000EL22020,FS,0
2513P55R000EL22010,2513M55R000ML10810,FS,0
2513P55R000EL22030,2513M55R000ML11290,FS,0
2513P55R000EL10030,2513M55R000ML10470,FS,0
2513P55R000EL20030,2513C60R000EL00020,FS,0
2513P55R000EL20030,2513C00R000EL00020,FS,0
2513P55R000EL20030,2513C55R000EL00020,FS,0
2513P55R000EL14030,2513C71R000EL00040,FS,0
2513P55R000EL15030,2513C91R000EL00030,FS,0
2513P55R000EL15030,2513C99R000EL00040,FS,0
2513P55R000EL15030,2513C88R000EL00030,FS,0
2513P55R000EL15030,2513C30R000EL00030,FS,0
2513P55R000EL15030,2513C55R000EL00030,FS,0
2513P55R000EL15030,2513C82R000EL00030,FS,0
2513P55R000EL15030,2513C50R000EL00030,FS,0
2513P55R000EL17030,2513M55R000ML11130,FS,0
2513P55R000EL17030,2513C88R935EL00020,FS,0
2513P55R000EL17010,2513P55R000EL17020,FS,0
2513P55R000EL19020,2513P55R000EL19030,FS,0
2513P55R000EL19030,2514C81S935EL00010,FS,0
2513P55R000EL19030,2513C72R935EL00010,FS,0
2513P55R000EL18030,2514C81S945EL00010,FS,0
2513P55R000EL18030,2513C99R945EL00010,FS,0
2513P55R000EL18030,2513C82R945EL00010,FS,0
2513P55R000EL25020,2513M55R000ML11050,FS,0
2513P55R000EL25020,2513M55R000ML10970,FS,0
2513P55R000EL13010,2513P55R000EL13020,FS,0
2513P55R000EL13030,2513C40R000EL00010,FS,0
2513P55R000EL23010,2513P55R000EL23020,FS,0
2513P55R000EL11010,2514P55S000EL11010,SS,0
2513P55R000PI34010,2513P55R000PI34020,FS,0
2513P55R000PI34020,2513M55R000ML11020,FS,0
2513P55R000PI34030,2513C10R150PI00085,FS,0
2513P55R000PI34030,2513M55R000ML11260,FS,0
2513P55R000PI36030,2513C60R150PI00075,FS,0
2513P55R000PI36010,2513M55R000ML10620,FS,0
2513P55R000PI36020,2513M55R000ML10860,FS,0
2513P55R000PI37030,2513M55R000ML11180,FS,0
2513P55R000PI37020,2513P55R000PI37030,FS,0
2513P55R000PI43030,2513C99R150PI00075,FS,0
2513P55R000PI44020,2513P55R000PI44030,FS,0
2513P55R000PI44030,2513M55R000ML11100,FS,0
2513P55R000PI16010,2513P55R000PI17010,FS,0
2513P55R000PI57030,2513C99R150PI00075,FS,0
2513P55R000PI38030,2513M55R000ML11260,FS,0
2513P55R000PI54030,2513C72R150PI00075,FS,0
2513P55R000PI67020,2513P55R000PI67030,FS,0
2513P55R000PI40030,2513M55R000ML11180,FS,0
2513P55R000PI41010,2513M55R000ML10780,FS,0
2513P55R000PI41020,2513P55R000PI41030,FS,0
2513P55R000PI20020,2513M55R000ML11010,FS,0
2513P55R000PI12010,2513M55R000ML10690,FS,0
2513P55R000PI12020,2513M55R000ML10930,FS,0
2513P55R000PI29010,2513P55R000PI29020,FS,0
2513P55R000PI29010,2513M55R000ML10770,FS,0
2513P55R000PI23030,2513M55R000ML11170,FS,0
2513P55R000PI23010,2513M55R000ML10770,FS,0
2513P55R000PI26030,2513M55R000ML11170,FS,0
2513P55R000PI26010,2513M55R000ML10770,FS,0
2513P55R000PI24010,2513M55R000ML10770,FS,0
2513P55R000PI24020,2513P55R000PI24030,FS,0
2513P55R000PI24020,2513M55R000ML11010,FS,0
2513P55R000PI14010,2513P55R000PI15010,FS,0
2513P55R000PI14020,2513M55R000ML11010,FS,0
2513P55R000PI15010,2513M55R000ML10690,FS,0
2513P55R000PI15030,2513C72R150PI00075,FS,0
2513P55R000PI61030,2513C10R150PI00075,FS,0
2513P55R000PI45010,2513M55R000ML10700,FS,0
2513P55R000PI13010,2513M55R000ML10610,FS,0
2513P55R000PI11020,2513M55R000ML10930,FS,0
2513P55R000PI39030,2513C10R150PI00075,FS,0
2513P55R000PI39030,2513C99R150PI00075,FS,0
2513P55R000PI50010,2513P55R000PI50020,FS,0
2513P55R000PI50020,2513P55R000PI50030,FS,0
2513P55R000PI50030,2513C10R150PI00075,FS,0
2513P55R000PI48020,2513P55R000PI48030,FS,0
2513P55R000PI17010,2513M55R000ML10690,FS,0
2513P55R000PI17020,2513M55R000ML11010,FS,0
2513P55R000PI27010,2513M55R000ML10690,FS,0
2513P55R000PI69020,2513P55R000PI69030,FS,0
2513P55R000PI59010,2513P55R000PI59020,FS,0
2513P55R000PI32030,2513C20R150PI00075,FS,0
2513P55R000FF13010,2513M55R000ML10660,FS,0
2513P55R000FF13020,2513M55R000ML11060,FS,0
2513P55R000FF10010,2513M55R000ML10740,FS,0
2513P55R000FF11030,2513M55R000ML11220,FS,0
2513P55R000FF11010,2513M55R000ML10820,FS,0
2513P55R000FF12030,2513C91R730ME00073,FS,0
2513C30R690AR00013,2513C30R945EL00010,SS,16
2513C30R410IS00071,2513C30R420IS00011,SS,0
2513C40R460CV00072,2513C40R520CV00076,SS,0
2513C40R520CV00084,2513C40R460CV00071,FS,15
2513C40R520CV00083,2513C50R410CV00076,SS,12
2513C40R520CV00084,2513C40R520ME00210,FS,41
2513C30R410CV00077,2513C30R410ME00077,FS,28
2513C30R000CV00110,2513C50R000CV00110,SS,10
2513C30R000EL00010,2513C30R960EL00010,SS,20
2513C30R000EL00020,2513M55R000ML20410,FS,0
2513C30R000EL00040,2513C30R000EL00020,FS,0
2513C30R570WT00073,2513C40R520WT00071,SS,0
2513C30R420ME00071,2513E55R000GE20070,FS,0
2513C30R410LL00070,2513C55R000LE00070,SS,0
2513C71R220ME00071,2513C71R220ME00072,FS,0
2513C71R220ME00072,2513C71R150PI00075,FF,0
2513C71R220ME00210,2513C71R220ME00220,SS,23
2513C71R200ST00072,2513C71R220ME00072,FS,0
2513C71R200ST00072,2513C71R200ME00076,FS,0
2513C71R220CV00081,2513C71R220ME00110,FS,36
2513C71R220CV00082,2513C55R000LE00180,SS,0
2513C71R000CV04010,2513C72R000CV04010,SS,27
2513C71R000PI00110,2513C71R150PI00120,SS,14
2513C71R220IS00082,2513F55R220CM00350,FS,0
2513C71R200IS00072,2513F55R200CM00410,FS,0
2513C71R000IN00060,2513F55R200CM00410,FS,0
2513C71R000EL00010,2513M55R000ML20470,FS,0
2513C71R000EL00010,2513M55R000ML20460,FS,0
2513C71R000EL00020,2513M55R000ML20440,FS,0
2513C71R000EL00020,2513M55R000ML20410,FS,0
2513E55R000GE21050,2513G55R230CM00160,FS,0
2513E55R000GE21080,2513M55R000ML11590,FS,0
2513E55R000GE21160,2513G55R570CM00260,FS,0
2513E55R000GE20010,2513M55R000ML11330,FS,0
2513E55R000GE20020,2513F55R200CM00410,FS,0
2513E55R000GE20070,2513M55R000ML11400,FS,0
2513E55R000GE20170,2513F55R600CM00290,FS,0
2513E55R000GE20180,2513E55R000GE21180,FS,0
2513C82R000CV05010,2513C20R000CV05010,SS,9
2513C82R000CV01010,2513F55R900CM00020,FS,0
2513C60R990EL00010,2513M55R000ML20250,FS,0
2513C71R990EL00010,2513F55R200CM00410,FS,0
2513C82R945EL00010,2513C82R000EL00020,FS,0
2513C82R000EL00010,2513C82R960EL00010,SS,26
2513C82R000EL00020,2513M55R000ML20420,FS,0
2513C82R000EL00020,2513M55R000ML20440,FS,0
2513C82R000EL00020,2513F55R900CM00020,FS,0
2513C82R690AR00011,2513C55R000LE00210,SS,0
2513C82R690AR00013,2513C82R990EL00010,SS,78
2513C82R690AR00017,2513C71R690AR00013,SS,60
2513C82R690AR00017,2513C99R690AR00011,SS,0
2513C82R690AR00017,2513C60R690AR00015,SS,60
2513C20R210LL00082,2513C20R150PI00075,FS,0
2513C20R210ME00079,2513F55R210CM00340,FS,0
2513C20R200LL00071,2513C20R150PI00075,FS,0
2513C20R000PI00110,2513C20R000EL00040,SS,0
2513C20R000IN00010,2513C20R000IN00060,FS,0
2513C20R000IN00020,2513C20R000IN00030,SS,0
2513C20R210CV00071,2513C20R210ME00071,FS,28
2513C20R555CV00071,2513C20R555CV00073,SS,0
2513C20R200CV00071,2513C20R210CV00081,SS,0
2513C20R200CV00072,2513C20R200LL00072,FS,28
2513C20R200CV00072,2513M55R000ML00033,FS,45
2513C20R210CV00073,2513C20R210ME00073,FS,28
2513C20R000CV01010,2513C60R000CV01010,SS,0
2513C20R000EL00010,2513C20R000EL00020,FS,0
2513C20R000EL00020,2513M55R000ML20420,FS,0
2513C20R000EL00020,2513F55R200CM00410,FS,0
2513C00R000CV01010,2514C55S000CV00071,FS,60
2513C00R960EL00010,2513C00R960EL00030,SS,0
2513C00R960EL00020,2513C00R000EL00020,FS,0
2513C00R000EL00020,2513M55R000ML20410,FS,0
2513C00R690AR00020,2513F55R900CM00020,FS,0
2513C00R690AR00011,2513C00R690AR00012,FS,0
2513C00R690AR00011,2513C00R945EL00010,SS,0
2513C60R935EL00010,2513C60R935IN00010,SS,27
2513C60R000EL00020,2513M55R000ML20410,FS,0
